"GEOID","B01001_001","B25001_001","B26001_001","receiptofssiorsnap","receiptofssiorsnapinfamilies","receiptofsnap","householdcashassistfoodorsnap","householdsnaponly","snapfamilyany","snapfamilysnap5p","householdreceiptoffoodstamps","householdw60psnap","householdw18msnap","householdmarriedsnap","householdmalehomesnap","householdfemalehomesnap","householdw1pdisabledsnap","novehiclesavailable","lowaccesspopshare1","lowaccesspopshare10","lowaccesschildrenshare1","lowaccesschildrenshare10","lowaccessseniorsshare1","lowaccessseniorsshare10","lowaccesssnapshare1","lowaccesssnapshare10","groceryfoodstores","supercentersandfoodclubstores","conveniencestores","snapauthorizedfoodstores","fastfoodrestaurants","fullservicerestaurants","foodinsec","vlfoodsec","food_score","food_rnk","access_distal_score","availability_score","access_proximal_score","assistance_score","food_state_rnk","NAME"
"01001",17312,7623,513,25.6078307546574,25.6078307546574,74.3921692453426,9.11911506812357,90.8808849318764,8.35734870317003,24.4318181818182,6.36719276945906,38.771186440678,49.1525423728814,21.6417910447761,8.2089552238806,70.1492537313433,50.4237288135593,1.54887563102341,58.7697737874436,0,20.1951009669728,0,18.85774830817,0,2.97362292947601,0,3.838883752384,0.1476488544,9.043524238016,16.8611731918885,10.593842679808,12.476372221216,14.4,6.4,130.58,49.5593419506463,79.48,107.01,99.98,90.85,26.8627450980392,"ZCTA5 01001"
"01002",30014,10965,5233,18.4429530201342,18.4429530201342,81.5570469798658,7.71586037966932,92.2841396203307,8.87550200803213,18.0203045685279,7.27699530516432,17.9523141654979,51.4726507713885,20.3703703703704,4.86111111111111,74.7685185185185,45.1612903225806,5.18228382042784,71.5547978945667,0,12.6319940015448,0,8.00571663589717,0,1.92531827170888,0,7.65034409528,0.4250192498,13.175592631882,26.9920252138082,18.009365460338,31.00581473098,14.4,6.4,132.18,53.0454367410889,79.48,126.99,78.69,85.61,29.0196078431373,"ZCTA5 01002"
"01003",11357,79,11276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 01003"
"01005",5128,2156,224,4.03135498320269,4.03135498320269,95.9686450167973,5.60699588477366,94.3930041152263,3.62027353177796,7.53424657534247,5.60699588477366,65.1376146788991,10.0917431192661,62.2222222222222,37.7777777777778,0,74.3119266055046,0,79.4936444035302,0,24.8628099505989,0,12.5468580791987,0,2.37388414936975,0,0.818549472096,0.049987744,2.355672912904,3.48801943875517,3.705342272688,3.674099922432,14.4,6.4,147.47,87.5277451364408,79.48,91.82,106.44,82.58,79.6078431372549,"ZCTA5 01005"
"01007",15005,5988,6,7.26684318917329,7.26684318917329,92.7331568108267,7.01060578824375,92.9893942117562,5.8159509202454,2.24719101123596,6.11181017436635,47.6470588235294,24.4117647058824,13.3689839572193,9.09090909090909,77.5401069518716,44.1176470588235,2.23836868627681,76.6045587676572,0,25.2503200385621,0,9.95457500268562,0,2.08414926695635,0,3.155859897765,0.0928194295,4.919428668135,9.51136916016824,9.003482665835,15.50084127535,14.4,6.4,142.42,76.5047656352004,79.48,102.87,99.72,81.56,58.1372549019608,"ZCTA5 01007"
"01008",1140,619,0,0,0,100,3.6734693877551,96.3265306122449,3.36134453781513,0,3.06122448979592,80,0,100,0,0,60,0.95389507154213,99.9999999995032,35.0494757345163,21.7998341144217,20.5330796935382,12.8283107428128,14.2071683849822,2.27686733846939,2.36627329236903,0.25279155948,0.009722718,0.59551857852,1.11031292968767,0.69760747776,0.82157257002,14.4,6.4,151.49,93.3542237890064,118.36,87.15,109.13,83.17,90.5882352941177,"ZCTA5 01008"
"01009",261,203,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,78.8352200296989,0,19.8712457175035,0,14.511079259411,0,6.18172032189958,0,0.057875962302,0.0022259907,0.136342411398,0.25420322337586,0.159715396224,0.188096877873,14.4,6.4,143.63,79.2727510118814,79.48,86.07,103.4,86.15,62.9411764705882,"ZCTA5 01009"
"01010",3658,1684,0,13.0548302872063,13.0548302872063,86.9451697127937,11.0573600552868,88.9426399447132,6.80203045685279,0,8.43123704215619,55.7377049180328,18.0327868852459,56.0975609756098,0,43.9024390243902,82.7868852459016,0,99.9998744107315,0,21.5849272514351,0,13.909677792706,0,2.57328959744609,0,0.811150460156,0.0311979846,1.910883298444,3.56274096210306,2.238463292672,2.636239000994,14.4,6.4,139.57,69.8883666274971,79.48,90.25,111.51,85.16,47.156862745098,"ZCTA5 01010"
"01011",1430,671,10,22.0720720720721,20.7207207207207,77.9279279279279,10.9929078014184,89.0070921985816,8.52713178294574,0,8.15602836879433,19.5652173913043,39.1304347826087,28.5714285714286,0,71.4285714285714,47.8260869565217,0.386100386100386,100.000000092088,52.7000893349755,20.4199022276997,18.6929084875136,13.4982264135469,14.5121000330564,2.5393573210142,2.79054743237709,0.31709818426,0.012196041,0.74701014674,1.39276095566084,0.87506902912,1.4772544501,14.4,6.4,133.62,56.2051181616399,123.67,87.67,109.29,89.87,31.3725490196078,"ZCTA5 01011"
"01012",585,353,0,24.7191011235955,24.7191011235955,75.2808988764045,6.61764705882353,93.3823529411765,7.23684210526316,0,6.61764705882353,22.2222222222222,61.1111111111111,0,100,0,0,0,99.9999998514288,5.68962549711812,19.1489361345667,16.987763249759,13.338788869533,23.9606784263037,2.98115158533313,2.93799634858045,0.123037523505,0.0036187515,0.191793786795,0.370819790649678,0.351018817695,0.60433136595,14.4,6.4,135.76,61.0817339078209,113.08,86.42,108.34,88.06,36.4705882352941,"ZCTA5 01012"
"01013",22733,10079,670,54.1029207232267,54.1029207232267,45.8970792767733,27.2100656455142,72.7899343544858,28.8151137197359,45.985401459854,26.9037199124726,23.7088247254982,47.4583163887759,23.6655948553055,8.61736334405145,67.7170418006431,45.1403009353396,5.17421437387259,6.78977607184688,0,28.5143596855298,0,12.7775489223642,0,13.8592838996078,0,5.040974141806,0.1938829371,11.875371794294,22.1410033601664,13.911149817472,16.383165994969,14.4,6.4,90.85,5.54902728815772,79.48,113.67,79.02,136.57,3.92156862745098,"ZCTA5 01013"
"01020",30108,13548,70,25.7168458781362,25.5376344086022,74.2831541218638,18.0731364275668,81.9268635724332,16.5638766519824,15.2623211446741,17.6121268948273,45.5190771960958,33.0079858030169,29.264475743349,16.4319248826291,54.3035993740219,54.1259982253771,2.5811209439528,13.2724149955284,0,18.7111639747015,0,17.3283069225191,0,5.40495678505208,0,6.676358134056,0.2567820996,15.727959089544,29.3239488482774,18.424180649472,21.698163980844,14.4,6.4,119.38,28.8484136310223,79.48,122.73,80.06,101.14,14.5098039215686,"ZCTA5 01020"
